"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K07689",0.562,0,0.712,-105,283,0.0262,NA,"K07689",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K13745",0.194,0,0.752,26.5,83.7,0.0225,NA,"K13745",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00836",0.418,0,0.338,-31.5,32.8,0.068,NA,"K00836",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K13746",0.0448,0,0.577,-101,181,0.0396,NA,"K13746",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K13747",0.159,0,0.848,6.68,34.9,0.0136,NA,"K13747",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07308",0.0697,0,0.189,129,98.1,0.093,NA,"K07308",0.9228515625,1,FALSE,FALSE,FALSE,FALSE
"K07307",0.0697,0,0.189,129,98.1,0.093,NA,"K07307",0.9228515625,1,FALSE,FALSE,FALSE,FALSE
"K07306",0.0697,0,0.189,129,98.1,0.093,NA,"K07306",0.9228515625,1,FALSE,FALSE,FALSE,FALSE
"K11107",0.254,0,0.146,-193,132,0.103,NA,"K11107",0.855646100116414,1,FALSE,FALSE,FALSE,FALSE
"K00526",0.841,0,0.737,25.2,75.1,0.0238,NA,"K00526",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03972",0.318,0,0.508,-21.9,32.9,0.047,NA,"K03972",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03385",0.0746,0,0.171,97.2,70.7,0.0969,NA,"K03385",0.883264462809917,1,FALSE,FALSE,FALSE,FALSE
"K04013",0.0647,0,0.133,112,74.5,0.106,NA,"K04013,K04014,K04015",0.855646100116414,1,FALSE,FALSE,FALSE,FALSE
"K02198",0.587,0,0.0864,-125,72.8,0.121,NA,"K02194,K02195,K02197,K02198",0.796847635726795,1,FALSE,FALSE,FALSE,FALSE
"K02199",0.706,0,0.107,-106,65.7,0.114,NA,"K02199",0.837245696400626,1,FALSE,FALSE,FALSE,FALSE
"K02200",0.577,0,0.0794,-131,74.1,0.124,NA,"K02200",0.784046692607004,1,FALSE,FALSE,FALSE,FALSE
"K01497",0.816,0,0.869,10.9,65.9,0.0117,NA,"K01497",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07231",0.393,0,0.0931,-99.1,58.7,0.119,NA,"K07231",0.806368330464716,1,FALSE,FALSE,FALSE,FALSE
"K07338",0.358,0,0.712,-19.6,53.1,0.0262,NA,"K07338",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09947",0.348,0,0.193,-83.7,64.1,0.0922,NA,"K09947",0.927342256214149,1,FALSE,FALSE,FALSE,FALSE
"K21470",0.498,0,0.951,3.16,51.6,0.00434,NA,"K21470",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02480",0.204,0,0.0902,-88.4,51.9,0.12,NA,"K02480",0.796847635726795,1,FALSE,FALSE,FALSE,FALSE
"K16012",0.428,0,0.794,-18.1,69.2,0.0186,NA,"K16012",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K16013",0.443,0,0.574,-39.2,69.7,0.0398,NA,"K16013",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03724",0.622,0,0.857,6.24,34.5,0.0128,NA,"K03724",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02442",0.159,0,0.624,16.3,33.2,0.0348,NA,"K02442",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03748",0.229,0,0.617,-31.2,62.4,0.0354,NA,"K03748",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00027",0.478,0,0.971,1.92,52.3,0.0026,NA,"K00027",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K26063",0.363,0,0.742,-8.56,26,0.0233,NA,"K26063",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K28164",0.0199,0,0.849,11.6,60.7,0.0135,NA,"K28164",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01745",0.896,0,0.0554,93.8,48.7,0.135,NA,"K01745",0.704834605597964,1,FALSE,FALSE,FALSE,FALSE
"K01712",0.866,0,0.676,15.4,36.8,0.0296,NA,"K01712",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01479",0.388,0,0.179,60.5,44.9,0.0951,NA,"K01479",0.903128153380424,1,FALSE,FALSE,FALSE,FALSE
"K01468",0.876,0,0.104,74.3,45.6,0.115,NA,"K01468",0.82670906200318,1,FALSE,FALSE,FALSE,FALSE
"K05836",0.637,0,0.0493,118,59.4,0.139,NA,"K05836",0.684210526315789,1,FALSE,FALSE,FALSE,FALSE
"K09900",0.0846,0,0.689,-29.4,73.3,0.0284,NA,"K09900",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00154",0.512,0,0.0202,121,51.6,0.164,NA,"K00154",0.572625698324022,1,FALSE,FALSE,FALSE,FALSE
"K01585",0.353,0,0.664,-19.2,44.3,0.0308,NA,"K01585",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01480",0.761,0,0.763,16.5,54.6,0.0214,NA,"K01480",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01713",0.328,0,0.454,-23,30.6,0.0532,NA,"K01713",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01625",0.94,0,0.0953,93.8,55.9,0.118,NA,"K01625",0.81175468483816,1,FALSE,FALSE,FALSE,FALSE
"K00874",0.721,0,0.0957,43,25.7,0.118,NA,"K00874",0.813775510204081,1,FALSE,FALSE,FALSE,FALSE
"K26933",0.373,0,0.981,0.876,37,0.00168,NA,"K26933",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K20525",0.209,0,0.771,16.9,57.8,0.0207,NA,"K20525",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K22110",0.154,0,0.257,44.8,39.4,0.0804,NA,"K22110",0.986185725249424,1,FALSE,FALSE,FALSE,FALSE
"K01729",0.358,0,0.219,56.1,45.5,0.087,NA,"K01729",0.958005249343832,1,FALSE,FALSE,FALSE,FALSE
"K06946",0.129,0,0.262,89.6,79.7,0.0795,NA,"K06946",0.987654320987654,1,FALSE,FALSE,FALSE,FALSE
"K01667",0.0896,0,0.48,39.5,55.8,0.0501,NA,"K01667",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K08604",0.0995,0,0.581,22.9,41.5,0.0391,NA,"K08604",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01129",0.866,0,0.944,-16.4,235,0.00494,NA,"K01129",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K17837",0.154,0,0.603,17.7,34,0.0369,NA,"K17837",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K06897",0.0647,0,0.899,4.06,32,0.00899,NA,"K06897",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K19270",0.398,0,0.963,-1.44,31.4,0.00326,NA,"K19270",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07038",0.766,0,0.415,31.7,38.8,0.0578,NA,"K07038",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09771",0.756,0,0.636,12.6,26.6,0.0336,NA,"K09771",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01299",0.328,0,0.15,-164,114,0.102,NA,"K01299",0.862068965517241,1,FALSE,FALSE,FALSE,FALSE
"K01993",0.328,0,0.382,-21.2,24.2,0.062,NA,"K01993",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02475",0.124,0,0.782,11.5,41.6,0.0196,NA,"K02475",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00036",0.905,0,0.17,125,90.7,0.0973,NA,"K00036",0.883264462809917,1,FALSE,FALSE,FALSE,FALSE
"K01057",0.672,0,0.781,-21.7,77.8,0.0197,NA,"K01057",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00033",0.811,0,0.641,-36.1,77.5,0.0331,NA,"K00033",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07794",0.667,0,0.296,32.6,31.1,0.0741,NA,"K07794",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K11527",0.463,0,0.378,23.8,27,0.0624,NA,"K11527",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K11902",0.303,0,0.063,38.5,20.6,0.131,NA,"K11902",0.731651376146789,1,FALSE,FALSE,FALSE,FALSE
"K03417",0.557,0,0.939,-5.05,66,0.00543,NA,"K03417",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01659",0.706,0,0.141,78.5,53.2,0.104,NA,"K01659",0.855646100116414,1,FALSE,FALSE,FALSE,FALSE
"K20455",0.408,0,0.436,44.1,56.5,0.0552,NA,"K20455",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09788",0.413,0,0.126,81.2,52.8,0.108,NA,"K09788",0.844504021447721,1,FALSE,FALSE,FALSE,FALSE
"K01908",0.458,0,0.395,-33.1,38.8,0.0603,NA,"K01908",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K04062",0.463,0,0.259,71.8,63.4,0.08,NA,"K04062",0.987654320987654,1,FALSE,FALSE,FALSE,FALSE
"K10026",0.831,0,0.149,115,79.7,0.102,NA,"K10026",0.859284890426759,1,FALSE,FALSE,FALSE,FALSE
"K06920",0.796,0,0.308,74.4,72.8,0.0723,NA,"K06920",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K20862",0.517,0,0.884,18.2,124,0.0104,NA,"K20862",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03733",0.687,0,0.0996,116,70.1,0.116,NA,"K03733",0.819672131147541,1,FALSE,FALSE,FALSE,FALSE
"K09921",0.552,0,0.63,85,176,0.0341,NA,"K09921",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K06202",0.443,0,0.275,88.8,81.2,0.0774,NA,"K06202",0.991410164638511,1,FALSE,FALSE,FALSE,FALSE
"K05851",0.323,0,0.689,-71.1,178,0.0284,NA,"K05851",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01776",0.965,0,0.742,-116,352,0.0233,NA,"K01776",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K08985",0.209,0,0.364,-140,153,0.0644,NA,"K08985",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K20964",0.119,0,0.759,-47.1,153,0.0218,NA,"K20964",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02439",0.438,0,0.999,0.256,255,7.1e-05,NA,"K02439",0.999599759855914,1,FALSE,FALSE,FALSE,FALSE
"K09811",0.915,0,0.812,63.8,267,0.0169,NA,"K09811",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09812",0.9,0,0.0499,-271,137,0.139,NA,"K09812",0.68732782369146,1,FALSE,FALSE,FALSE,FALSE
"K02492",0.871,0,0.976,12.6,425,0.0021,NA,"K00220,K02492,K07556,K09985,K09987,K11352,K13581,K13583,K13584,K13588,K18164",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03791",0.269,0,0.51,13.5,20.4,0.0467,NA,"K03791",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K14540",0.378,0,0.676,56.8,136,0.0297,NA,"K14540",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00507",0.493,0,0.256,44.9,39.4,0.0804,NA,"K00507",0.983858570330515,1,FALSE,FALSE,FALSE,FALSE
"K01809",0.423,0,0.277,46.9,43.1,0.077,NA,"K01809",0.991410164638511,1,FALSE,FALSE,FALSE,FALSE
"K15524",0.114,0,0.953,2.59,43.9,0.00418,NA,"K15524",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K11200",0.0846,0,0.552,30.4,50.9,0.0422,NA,"K11200",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02768",0.214,0,0.989,-0.92,69.2,0.000942,NA,"K02768",0.996975806451613,1,FALSE,FALSE,FALSE,FALSE
"K11922",0.0995,0,0.544,29.8,49.1,0.043,NA,"K11922",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03710",0.866,0,0.791,10.2,38.5,0.0188,NA,"K03710",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07283",0.433,0,0.812,9.35,39.2,0.0169,NA,"K07283",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03326",0.114,0,0.136,141,94.5,0.105,NA,"K03326,K07792",0.855646100116414,1,FALSE,FALSE,FALSE,FALSE
"K07685",0.104,0,0.625,47.1,96.2,0.0347,NA,"K07685",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07674",0.134,0,0.661,34.2,77.8,0.0312,NA,"K07674",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02572",0.199,0,0.126,68.7,44.6,0.108,NA,"K02572",0.844504021447721,1,FALSE,FALSE,FALSE,FALSE
"K02570",0.284,0,0.643,-13.6,29.2,0.0328,NA,"K02569,K02570",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02567",0.289,0,0.647,-13.2,28.8,0.0325,NA,"K02567,K02568",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03821",0.527,0,0.758,-13.6,44,0.0218,NA,"K03821",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00626",0.796,0,0.451,-46.1,61.1,0.0534,NA,"K00626",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00023",0.343,0,0.893,3.86,28.7,0.00952,NA,"K00023",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09923",0.318,0,0.158,93,65.6,0.1,NA,"K09923",0.874049945711183,1,FALSE,FALSE,FALSE,FALSE
"K07093",0.766,0,0.646,12.2,26.5,0.0326,NA,"K07093",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03281",0.507,0,0.826,-7.88,35.7,0.0156,NA,"K03281",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K05916",0.821,0,0.716,16.4,44.8,0.0259,NA,"K05916",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K12266",0.413,0,0.27,43.4,39.2,0.0781,NA,"K12266",0.987654320987654,1,FALSE,FALSE,FALSE,FALSE
"K16137",0.751,0,0.548,16.3,27.1,0.0427,NA,"K16137",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K23256",0.502,0,0.106,52.1,32,0.114,NA,"K23256",0.834645669291339,1,FALSE,FALSE,FALSE,FALSE
"K21606",0.0746,0,0.228,100,83,0.0854,NA,"K21606",0.95959595959596,1,FALSE,FALSE,FALSE,FALSE
"K01183",0.234,0,0.0936,70.7,41.9,0.119,NA,"K01183",0.806368330464716,1,FALSE,FALSE,FALSE,FALSE
"K21741",0.254,0,0.945,1.59,22.9,0.00491,NA,"K21741",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K08325",0.323,0,0.158,90.8,64.1,0.1,NA,"K08325",0.874049945711183,1,FALSE,FALSE,FALSE,FALSE
"K03826",0.259,0,0.606,16.8,32.5,0.0366,NA,"K03826",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07787",0.353,0,0.907,2.71,23.2,0.00826,NA,"K07787",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07798",0.358,0,0.905,2.77,23.2,0.00845,NA,"K07798",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07796",0.224,0,0.539,-16.6,26.9,0.0436,NA,"K07796",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K12542",0.557,0,0.0755,-56.2,31.5,0.126,NA,"K12542",0.77995867768595,1,FALSE,FALSE,FALSE,FALSE
"K09758",0.104,0,0.963,2.03,43.5,0.0033,NA,"K09758",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K13653",0.348,0,0.623,16.5,33.5,0.0349,NA,"K13653",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K21430",0.816,0,0.646,25.4,55.1,0.0326,NA,"K21430",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01185",0.259,0,0.941,1.59,21.5,0.00524,NA,"K01185",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K21029",0.473,0,0.412,-43.2,52.6,0.0582,NA,"K21029",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01011",0.91,0,0.41,-64.3,77.9,0.0584,NA,"K01011",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00616",0.975,0,0.881,-16.9,113,0.0106,NA,"K00616",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03776",0.463,0,0.846,-8.51,43.7,0.0138,NA,"K03776",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09607",0.199,0,0.501,20.2,29.9,0.0477,NA,"K09607",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07679",0.328,0,0.83,8.09,37.6,0.0153,NA,"K07679",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K25285",0.308,0,0.789,14.3,53.4,0.019,NA,"K25284,K25285",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K25283",0.403,0,0.613,-15.9,31.4,0.0358,NA,"K25283",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K25282",0.323,0,0.528,24.4,38.6,0.0448,NA,"K25282",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07267",0.308,0,0.56,32.2,55.2,0.0413,NA,"K07267",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00878",0.328,0,0.12,-88.4,56.6,0.11,NA,"K00878",0.84016393442623,1,FALSE,FALSE,FALSE,FALSE
"K03707",0.353,0,0.672,18.1,42.8,0.03,NA,"K03707",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K15598",0.174,0,0.42,-41.7,51.6,0.0572,NA,"K15598",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K15599",0.169,0,0.104,-81.1,49.6,0.115,NA,"K15599",0.82670906200318,1,FALSE,FALSE,FALSE,FALSE
"K02050",0.851,0,0.792,-12.9,48.8,0.0187,NA,"K02050",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K15600",0.149,0,0.0326,-129,60.1,0.151,NA,"K15600",0.64657980456026,1,FALSE,FALSE,FALSE,FALSE
"K00941",0.667,0,0.565,46.9,81.4,0.0408,NA,"K00941",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03298",0.284,0,0.977,-0.934,32.4,0.00204,NA,"K03298",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03765",0.0547,0,0.862,7.89,45.3,0.0124,NA,"K03765",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01507",0.736,0,0.555,-32.6,55.1,0.0419,NA,"K01507",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00364",0.239,0,0.209,82.6,65.5,0.089,NA,"K00364",0.946188340807175,1,FALSE,FALSE,FALSE,FALSE
"K10680",0.826,0,0.383,25.7,29.4,0.0619,NA,"K10680",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K05782",0.701,0,0.118,47.3,30.1,0.111,NA,"K05782",0.84016393442623,1,FALSE,FALSE,FALSE,FALSE
"K23779",0.602,0,0.197,-37.7,29.1,0.0914,NA,"K23779",0.933649289099526,1,FALSE,FALSE,FALSE,FALSE
"K05592",0.91,0,0.211,201,160,0.0887,NA,"K05592",0.946188340807175,1,FALSE,FALSE,FALSE,FALSE
"K01147",0.239,0,0.412,81.7,99.4,0.0582,NA,"K01147",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K28224",0.512,0,0.75,-12.9,40.4,0.0227,NA,"K28224",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01493",0.234,0,0.265,-59,52.8,0.079,NA,"K01493",0.987654320987654,1,FALSE,FALSE,FALSE,FALSE
"K03437",0.627,0,0.925,-6.11,64.9,0.00667,NA,"K03437",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K05524",0.652,0,0.404,-52.3,62.5,0.0592,NA,"K05524",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07137",0.428,0,0.668,-22.2,51.7,0.0305,NA,"K07137",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K04719",0.458,0,0.00603,-190,68.6,0.193,NA,"K04719",0.388823529411765,1,FALSE,FALSE,FALSE,FALSE
"K06934",0.119,0,0.807,6.98,28.5,0.0174,NA,"K06934",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K12541",0.547,0,0.126,-49.6,32.3,0.108,NA,"K12541",0.844504021447721,1,FALSE,FALSE,FALSE,FALSE
"K03565",0.975,0,0.651,-65.1,144,0.0321,NA,"K03565",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K08344",0.234,0,0.998,0.1,51,0.000139,NA,"K08344",0.999399158822351,1,FALSE,FALSE,FALSE,FALSE
"K06911",0.92,0,0.621,-23.8,48.2,0.0351,NA,"K06911",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00798",0.692,0,0.806,20,81.5,0.0174,NA,"K00798",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07226",0.448,0,0.395,-34.8,40.8,0.0603,NA,"K07226",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07227",0.0846,0,0.957,-6.63,123,0.00384,NA,"K07227",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K21936",0.0896,0,0.576,-28.7,51.2,0.0397,NA,"K21936",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K25132",0.507,0,0.121,35.5,22.7,0.11,NA,"K25132",0.84016393442623,1,FALSE,FALSE,FALSE,FALSE
"K25133",0.567,0,0.778,7.98,28.3,0.02,NA,"K25133",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02015",0.726,0,0.158,-50.8,35.9,0.0999,NA,"K02015",0.874049945711183,1,FALSE,FALSE,FALSE,FALSE
"K10834",0.488,0,0.561,18,30.9,0.0413,NA,"K10834",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01916",0.716,0,0.207,68.1,53.8,0.0893,NA,"K01916",0.943482224247949,1,FALSE,FALSE,FALSE,FALSE
"K07140",0.517,0,0.571,32.9,58,0.0402,NA,"K07140",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09781",0.682,0,0.17,-51.5,37.3,0.0973,NA,"K09781",0.883264462809917,1,FALSE,FALSE,FALSE,FALSE
"K07256",0.134,0,0.00226,163,52.7,0.214,NA,"K07256",0.289024390243902,1,FALSE,FALSE,FALSE,FALSE
"K07255",0.129,0,0.164,103,73.6,0.0985,NA,"K07255",0.881720430107527,1,FALSE,FALSE,FALSE,FALSE
"K03852",0.184,0,0.118,80.8,51.6,0.11,NA,"K03852",0.84016393442623,1,FALSE,FALSE,FALSE,FALSE
"K09882",0.219,0,0.496,32.6,47.8,0.0483,NA,"K09882",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K09883",0.219,0,0.496,32.6,47.8,0.0483,NA,"K09883",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00625",0.269,0,0.767,-14.6,49.2,0.0211,NA,"K00625",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00135",0.935,0,0.834,12.4,58.9,0.0149,NA,"K00135",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01638",0.9,0,0.121,130,83.8,0.11,NA,"K01638",0.84016393442623,1,FALSE,FALSE,FALSE,FALSE
"K01637",0.886,0,0.0265,171,76.3,0.156,NA,"K01637",0.638095238095238,1,FALSE,FALSE,FALSE,FALSE
"K01387",0.0995,0,0.452,59.4,78.9,0.0533,NA,"K01387",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00065",0.542,0,0.567,14.5,25.3,0.0407,NA,"K00065",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K10110",0.149,0,0.0599,267,141,0.133,NA,"K10108,K10109,K10110",0.723429951690821,1,FALSE,FALSE,FALSE,FALSE
"K07114",0.627,0,0.169,71,51.4,0.0974,NA,"K07114",0.883264462809917,1,FALSE,FALSE,FALSE,FALSE
"K01046",0.413,0,0.737,10.6,31.7,0.0238,NA,"K01046",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K06078",0.174,0,0.972,2.22,63.1,0.0025,NA,"K06078",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K19236",0.129,0,0.863,11.4,66.2,0.0123,NA,"K19236",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K08163",0.0945,0,0.479,39.8,56.1,0.0502,NA,"K08163",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K23775",0.871,0,0.531,30.3,48.3,0.0444,NA,"K23775",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K04063",0.945,0,0.865,17.7,104,0.0121,NA,"K04063",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K11203",0.0746,0,0.8,14.8,58.5,0.018,NA,"K11203",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K02770",0.572,0,0.771,-17.1,58.9,0.0206,NA,"K02770",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K10195",0.129,0,0.837,-8.09,39.4,0.0146,NA,"K10195",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K14054",0.0945,0,0.378,119,134,0.0625,NA,"K14054",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K03297",0.637,0,0.878,-4.82,31.4,0.0109,NA,"K03297",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K00121",0.677,0,0.251,77.3,67.2,0.0813,NA,"K00121",0.974378881987578,1,FALSE,FALSE,FALSE,FALSE
"K01070",0.682,0,0.278,94.8,87.1,0.0769,NA,"K01070",0.99214846538187,1,FALSE,FALSE,FALSE,FALSE
"K00138",0.781,0,0.0847,58.3,33.6,0.122,NA,"K00138",0.793071161048689,1,FALSE,FALSE,FALSE,FALSE
"K21405",0.562,0,0.532,22.9,36.6,0.0444,NA,"K21405",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07727",0.383,0,0.297,30.1,28.8,0.0739,NA,"K07727",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K06950",0.522,0,0.691,-13.6,34.2,0.0282,NA,"K06950",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01246",0.861,0,0.149,-213,147,0.102,NA,"K01246",0.859284890426759,1,FALSE,FALSE,FALSE,FALSE
"K13481",0.537,0,0.384,-47.2,54,0.0618,NA,"K13481,K13482",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K07402",0.846,0,0.796,-9.71,37.5,0.0183,NA,"K07402",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01487",0.622,0,0.32,-42.6,42.7,0.0705,NA,"K01487",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01607",0.831,0,0.393,30.3,35.4,0.0605,NA,"K01607",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K21745",0.174,0,0.283,39.7,36.8,0.0761,NA,"K21745",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K01483",0.403,0,0.159,-80.3,56.9,0.0997,NA,"K01483",0.874049945711183,1,FALSE,FALSE,FALSE,FALSE
"K01477",0.259,0,0.698,-19.4,49.8,0.0276,NA,"K01477",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
"K16842",0.582,0,0.765,-12.6,42.1,0.0212,NA,"K16842",0.996972754793138,1,FALSE,FALSE,FALSE,FALSE
